year,city_code,labor,cap_stock,gdp,emission,lnc,agg,indus,lagfdi,human,lnpgdp,roadpc,iv2,gldistance1
2004,210400.0,302.0,119054.15466156842,32.608834782608696,15.4670471996069,2.7387117736843005,0.9313035242633402,60.373075741543516,2.152212497316087,0.8830932052650302,-4.233568762333551,3.364103257255915,-0.11622824497008462,9.731663368568553
2004,210500.0,244.4,86638.30970258267,25.75476315789474,15.46643017083406,2.738671879768364,1.473454536562291,59.331556111405725,1.516666283132063,0.5685233148211429,-4.1074271844691514,3.7926762477955798,0.30175064437065136,8.733572401309662
2004,210600.0,192.5,86596.03635405199,24.87207191780822,15.46643017083406,2.738671879768364,1.289804240175717,39.06978793538718,4.338357545741425,0.7661119641449143,-4.573511973139289,4.341843194096291,-0.46972206888757373,0.0
2004,210700.0,287.4,94956.83126662152,29.47768900343642,15.46426777392626,2.73853205771099,1.5337405885998328,38.7036266871998,4.661338543600608,1.6701858108108105,-4.648531588236756,4.0137640755627615,-1.7066539071505196,9.13073676024977
2004,210800.0,166.3,200150.78673868056,26.264958745874587,15.46426777392626,2.73853205771099,0.6711421297085656,53.434896285724975,8.497118951772043,0.2163701996259731,-4.472124324051458,3.189749870111137,-0.8592867744064222,9.048964372305498
2004,210900.0,181.0,60774.75454722282,10.576189683860234,15.46643017083406,2.738671879768364,1.3066767331551992,39.17379477651272,2.1644139291198115,1.4656120331950209,-5.205633256909947,4.169981976427721,-0.8911738190679502,0.0
2004,211000.0,182.8,96022.9693261113,24.937102321582117,15.46694840043783,2.7387053859437485,0.9457127819787342,54.78960824912893,1.6773028467661348,0.7328561654649756,-4.29248305330953,3.2634990363048306,-0.9597411777481022,9.264682332444933
2004,211100.0,429.9,172694.60801292193,34.107308048103604,15.4670471996069,2.7387117736843005,2.093260709950114,68.53810686194738,2.396386604021373,0.2724358974358974,-3.599785875340391,3.619043909618495,-4.997324280036583,9.80634343893164
2004,211200.0,228.8,83486.31696284833,18.466410256410256,15.4670471996069,2.7387117736843005,1.7192761928013351,41.51682194976327,5.775978591037376,0.05119328961821389,-5.091846454785077,4.800014629117818,-0.9408857242295368,9.322378464444984
2004,211300.0,218.0,51056.40755207355,13.047369769427839,15.46694840043783,2.7387053859437485,2.126398524767607,40.05636690061243,2.577222792063689,0.08274940617577198,-5.553487812142908,5.375100329151062,-0.06714458062933383,10.316714725941308
2004,211400.0,234.6,85424.77650221765,24.860661016949155,15.4670471996069,2.7387117736843005,1.4688978896551006,50.58703458394209,1.9143512182481208,0.26180619161018504,-4.698587045913132,4.0639489902332935,-0.6962560079600335,9.317417488251948
2004,220100.0,899.0,531274.4458854639,98.55506607929516,18.32973186969757,2.908524433795774,1.5490096064249905,42.052565707133915,7.7776512013256,3.5908654307611885,-4.296877752816471,3.6005344895766913,-0.91130816549987,0.0
2004,220200.0,391.0,677598.547499329,62.27469026548673,16.42186966389417,2.7986139625783366,1.1895840668738364,45.232086218068964,1.003159786690236,1.1300254037802688,-4.232650081295933,4.287115534890397,-0.10971219270686171,9.662723148856779
2004,220300.0,235.8,76444.68876928996,24.338841463414635,11.06322489976883,2.4036265358499236,1.8253978283768848,28.66755973929342,0.12451006586063693,0.5974608600115972,-4.902518608986767,4.612250325699317,-0.9119153179735077,9.859177702642842
2004,220400.0,107.9,59696.70277827195,8.588815450643777,11.07110326886177,2.404338404705,1.0436187125377032,37.77744686422206,0.5513996360762402,0.04274883045652525,-4.972244527425044,3.8934301723515303,-0.3206351085933409,10.381718680599153
2004,220500.0,208.2,51910.94638504947,19.568733153638814,11.09062599465251,2.406100246536801,1.7549802177247584,45.22497704315886,0.5977991633930665,0.37223375590794644,-4.750911223524853,4.911633122083248,0.23857900933457854,10.641438096035019
2004,220800.0,195.6,120264.0450134688,12.102526501766784,11.07110326886177,2.404338404705,1.7795641961342366,36.277213384466926,0.027563150014065316,0.1260912698412698,-5.115456396585718,4.955400163251127,-1.164489305191095,0.0
2004,230100.0,1973.7,684907.9322433027,107.68248175182482,16.95258949697018,2.830420594840508,1.9074926237429948,34.324690730384674,2.101236404201915,3.128272521129664,-4.500900415701963,3.9568071062986863,-0.47716198927924813,0.0
2004,230600.0,445.5,309280.1175987375,112.48076225045371,15.39428639262914,2.733996427111419,0.9993308190866655,73.32083295721515,0.16337940028299552,1.61658149645336,-3.148986734261562,5.3342493757741,-1.2675304733229482,10.052644593832728
2004,230800.0,326.4,36973.796326430456,21.135563506261185,9.44411522001028,2.2453918194887708,1.7627719323548026,27.719517418013705,0.06820674509944495,1.0109174719987062,-4.7622706075256644,4.455177516309496,-1.5948153451794629,11.713372014720164
2004,230900.0,153.8,36430.40510848121,8.541274336283188,9.439825165271758,2.244937459357909,0.5930018005812272,53.25519808032624,1.6313520771504044,0.11888825865002838,-4.636714785464308,2.2883668439917666,-0.5833461386482911,10.276729751696461
2004,310000.0,8368.7,5.589329204586775e6,465.6819439663315,148.7,5.001930853466109,1.5229185687971265,47.79529843054724,8.598156389439216,3.073824858213977,-2.939857164199691,1.4531845669329406,-4.723503372949956,0.0
2004,320100.0,2839.4,3.114314269715786e6,177.92838874680308,27.50837295949459,3.3144904295849082,1.6198461913357824,48.6224905371089,13.072268847921361,8.421230294722413,-3.490419750710355,2.6781900485956527,-2.985781942700823,0.0
2004,320200.0,2746.7,2.736854504488511e6,193.72231686541735,27.9533124178648,3.3305357048461612,2.730769664243343,61.516070878951766,14.729428422451202,1.3703123951787832,-3.1391428758949282,3.142754654405626,-3.3088005323961878,9.668206292141674
2004,320300.0,3955.0,568520.0702812758,91.18508771929825,24.21103336215019,3.186808453316641,3.7394410979317505,49.89466190801435,4.000539741393472,0.9473523477122757,-4.610637603128254,4.643776962766824,-2.7167075681933928,0.0
2004,320400.0,2174.2,860442.918921265,96.39564875475237,23.7303644657135,3.1667554291882807,3.08929620963531,60.3944744831055,9.487475316722506,2.116602558022311,-3.5890953738738176,3.5795830323348716,-3.5252651247856774,8.84134603776509
2004,320500.0,3626.7,5.589329204586775e6,286.21938775510205,36.44966367483139,3.5959322313841526,3.0199286903022267,66.40433281639008,24.29043104556033,1.5857032884640754,-3.040839305443958,3.5961506853620104,-4.699261109387686,8.771269392058633
2004,320600.0,4326.9,754664.3515907549,104.15397923875433,25.69117234647274,3.246147444431404,4.137939791104065,56.17514659224929,7.456987043418697,0.6647669264270668,-4.308015238158724,5.02710707354177,-4.818363406449133,9.47889320577035
2004,320700.0,2145.5,325996.17035982653,34.486391571553995,21.53255827724934,3.0695661281560773,3.4226326623822203,41.78716904276986,6.383170548459805,0.5351848296751348,-4.912217863066146,4.233899443824183,-3.2598019914808467,0.0
2004,320800.0,2696.0,361608.38540041645,44.021968365553604,20.72512637376785,3.0313467986513976,3.5557190501785136,47.06868674770944,2.3858881704069987,0.7242682135633325,-4.779502484222554,4.309141690540174,-3.5325596998589823,8.870348470650187
2004,320900.0,3182.8,387133.66093401436,72.21052631578948,24.18168832659721,3.1855956660161633,3.9546427273300684,41.62536443148688,3.4362962111194157,0.34828631557849377,-4.70545867697444,4.834589088004354,-5.935462356992697,9.387059088720093
2004,321000.0,2283.3,345571.19386244315,66.92676547515258,23.66402471959591,3.1639559505755686,3.590242317549923,57.068976747215515,7.61305538407965,1.1658191903849966,-4.217721884667091,4.461886175390225,-4.3405008878453835,0.0
2004,321100.0,1450.5,357803.56409421377,62.53577661431065,21.09402643740177,3.0489898931674593,2.860822995764861,61.07498674406274,13.707012438953834,1.9040455072789193,-3.754881140307776,3.6001140753591203,-3.074991954539623,8.170064311823204
2004,321200.0,2437.0,311255.2336034597,61.35571054925894,23.0735348135233,3.1386862816675323,3.8865000481970604,57.30586145648312,5.2728856371396216,0.271774369990254,-4.406029653746317,4.5269924049240675,-5.119000318774381,8.144285840265503
2004,321300.0,2679.4,177030.23561164638,29.489455184534272,11.78512066453695,2.466837775159348,4.137939791104065,42.24202151434787,0.7081491067256191,0.18076679644795646,-5.175050667103337,5.3867860145356445,-3.5738379508032585,9.245257703519306
2004,330100.0,4555.2,2.67082004451375e6,223.17043478260874,26.54467311501503,3.278829091588557,2.6098941846987067,52.016785767165665,4.759971869675415,4.4952430640805305,-3.3742029758120737,3.0019813639689397,0.15960548955022136,0.0
2004,330200.0,3955.0,1.9634873400172177e6,183.51961758441558,26.91309155523777,3.2926128431358683,3.537803751838504,55.52660523946466,9.874217446243948,1.7446488990211513,-3.4050607890742026,3.8882647388092937,-0.7388854066338549,10.242748194748378
2004,330300.0,4480.0,659495.9110828466,121.83434210526318,21.96315713226795,3.089366373715252,3.6888794541139363,53.721983006116666,0.9871462327368997,0.6074860290274595,-4.114903082037187,3.8857890269720765,0.5268493553150694,10.977243572977276
2004,330400.0,2554.2,1.1474952482828205e6,86.97327586206897,21.6970958262682,3.077178418699127,3.48878551537257,58.94200557047844,9.685989751560337,0.5289872432173444,-3.6479455316470766,3.27520768638166,-4.307290288559864,9.107097258360172
2004,330500.0,1502.4,470527.71314002527,48.03140992167102,20.20828102529049,3.006092472146954,3.0953114032778917,54.9108331163481,11.692915921724008,0.5547607013724194,-3.9806227945833856,3.7997760877406863,-1.006784529092901,9.258473912218683
2004,330600.0,2852.3,1.1272470003236984e6,108.30892148403797,21.76230365037918,3.08017928267011,3.2373820940478946,60.00252210546575,7.174421883363265,0.5758649245491351,-3.692299710550703,3.6326397357910603,-0.5218191652408565,9.49400805251522
2004,330700.0,3155.0,833214.338243159,80.00154905335629,21.72150957584381,3.0783029943008744,3.8978606916156417,53.28063785339785,3.404718715361945,0.916936019481957,-4.033557338001232,4.679958730071619,0.012651629553427702,9.205409947099925
2004,330800.0,1243.0,278783.842421727,24.366203301476975,11.79259874671698,2.4674721098293255,3.4876969317843254,44.6955839617764,0.8676023689025145,0.333170473514922,-4.6131329434989565,4.399957025392311,0.2921500760412887,9.781446138481368
2004,330900.0,558.1,133606.88229620628,19.756073253833044,11.79259874671698,2.4674721098293255,2.213664293621077,38.286891702592484,0.9130932426813217,1.2841215710755356,-3.892953288899004,2.7381924184601463,-2.2008049793325943,9.961916913957905
2004,331000.0,3641.3,650333.355282954,94.51555138063613,21.81208619475365,3.0824642287685347,3.7002863693973347,52.26163013051425,2.375257187496562,0.27649661821844873,-4.074445106165277,3.8250116284385163,0.08630062446488507,10.633384341455026
2004,331100.0,1421.5,244880.06571344382,22.832179598953793,11.79259874671698,2.4674721098293255,4.137939791104065,44.089526284618714,0.5651697461230263,0.6229553977499402,-4.6985116053669325,5.5704626998506885,1.0256465357284534,10.496136847554807
2004,340100.0,377.9,453534.24232902244,77.23255813953489,14.85577421933413,2.6983886259902548,0.9374173365913282,39.38572719060524,3.450843236225375,4.611383466762615,-4.053118909676276,3.4489144692182623,-2.518107757176894,0.0
2004,340200.0,211.1,156011.43457843756,30.11122164048866,9.262890135496855,2.226016109626886,0.8749951403760685,58.480108359177976,7.372202863363593,2.2016612091685968,-4.826291795088932,3.5501397163822754,-2.7987848645647166,9.220953266251009
2004,340300.0,211.2,89872.71921000711,22.63175965665236,9.262998995929957,2.226027861876112,1.0487404586279365,41.30319350678906,3.8747176236474528,1.0365161253134276,-5.032469199553901,4.18944997085749,-3.148650379978704,9.896228198703707
2004,340400.0,283.9,46744.84908459528,18.61892361111111,9.262890135496855,2.226016109626886,1.126833486429885,52.17026434798824,4.765867800246446,1.739104375374604,-4.831931261877507,3.061458947254321,-2.912641907021893,9.15538694451075
2004,340500.0,150.8,117134.56953456992,22.183682008368198,9.262890135496855,2.226016109626886,0.857071372214184,69.2959127859824,1.5582497115939493,1.7682289573116807,-4.0266499102835684,2.8396265588909295,-2.9682727606578405,8.066030341148702
2004,340600.0,226.4,44716.30075351037,14.621768825105905,9.262998995929957,2.226027861876112,1.6381137124107668,54.987287885058834,2.310731047060857,0.9322317207125459,-4.964272201125585,3.4514295071484886,-2.713655883623044,9.232030323508033
2004,340700.0,111.0,41504.20193074262,11.635744680851063,9.262998995929957,2.226027861876112,1.2437942985126076,63.487419543592736,4.411669087941276,1.5927683931313699,-4.120017275403238,3.0127737394088427,-2.155925256754177,9.219599218782424
2004,340800.0,267.0,103541.29029874463,34.846222222222224,9.262998995929957,2.226027861876112,2.0037297199441397,46.630273965613995,0.4175629863181025,0.20213505461767625,-5.155545631699917,4.967495801435638,-0.2841629385402566,10.109733991930828
2004,341000.0,94.5,58209.853199563484,11.762923351158644,9.262998995929957,2.226027861876112,1.2163953243244932,35.83876344900743,2.8638970952427947,0.5346088144858216,-4.823633610271215,4.57801919692214,0.37520656777367983,9.820019412967671
2004,341100.0,214.6,54264.63013182627,32.213768115942024,9.262890135496855,2.226016109626886,2.072938964192269,40.51850185580925,1.336106489184692,0.48597462514417533,-4.902082946810653,5.317756819698223,-2.327656777423069,9.186807855887606
2004,341200.0,259.1,64058.85455350825,23.851449275362317,9.262890135496855,2.226016109626886,1.5318623968329153,26.051951997569496,0.3015760808666577,0.19499292478502234,-5.95369973852074,4.52062330210654,-2.74559631717618,9.601606988444784
2004,341300.0,246.9,48282.0921978071,24.462804557405786,9.262890135496855,2.226016109626886,0.9981238898342838,24.46970950907959,0.5210779675412986,0.2506170780520347,-5.501694076607195,4.247238565792239,-2.7290695683262856,8.290274105015726
2004,341500.0,218.0,61032.74546806936,22.201754385964914,9.262890135496855,2.226016109626886,1.2736211986157777,34.65033583563809,0.25541928941779707,0.278682939834701,-5.717333857617412,5.062595033026967,-0.44919131577580923,9.366601932456938
2004,341600.0,156.1,51079.416210999894,20.03950936663693,9.262998995929957,2.226027861876112,1.4951487660319727,26.397451243729492,1.366430342611672,0.06263859108985285,-5.606893697199695,4.946528425814931,-2.773677314541436,10.167806134778395
2004,341700.0,69.6,34279.85206436141,8.179230088495576,9.262998995929957,2.226027861876112,1.7578579175523736,39.383155910773354,2.7151346905474902,0.4893831841374211,-5.246987575449632,5.716204994654758,-0.23639091139983934,10.217539130315853
2004,341800.0,130.1,71719.15580659853,21.34601449275362,9.262998995929957,2.226027861876112,1.8725711119644686,43.28269540863957,1.877679630941207,0.047322540473225407,-4.851265098132632,5.4475990692637914,-0.30923535124445584,9.336886710843658
2004,350100.0,814.7,594990.7617576623,117.61135758651287,14.6207622975111,2.682442593694985,1.665867344902967,47.82664324622024,5.915943368853144,2.432231477243768,-3.947652853842846,3.5021977563546502,0.4753791551825749,0.0
2004,350200.0,629.6,389615.70970603835,76.20273275862068,9.39622779339552,2.2403083101591923,1.726585825808099,55.07487569739388,5.554872531471249,4.162206834903672,-2.9580756248531253,2.5900439262440957,-0.3016187381906539,10.466460831493198
2004,350300.0,250.7,53073.47235397089,26.305235137533273,9.39622779339552,2.2403083101591923,2.123059623502092,48.93071577953181,5.037003996873137,0.3056473635527538,-4.748802501024329,4.01096295328305,0.29720706533682634,8.5983750783378
2004,350400.0,216.3,101849.45864624307,30.88410535876476,9.395433466136456,2.2402237697613456,2.4322273537925727,39.02709729027097,1.5139603987874595,0.33164141225647525,-4.463106505966934,5.9880376292953,0.6247109398396262,10.398161924419782
2004,350500.0,906.3,363231.6754874176,121.77314310798947,16.02172564566136,2.773945654045101,2.87754474433641,57.23920925228268,6.128451372147627,0.8238185425685427,-4.000633266635987,5.259943353666421,0.5045282367817965,9.78399748949299
2004,350600.0,342.8,154245.99758478627,62.905385304659504,13.18173693716526,2.578832306215747,2.0759470710300625,41.38034577445418,6.726086925537736,0.5224754842814207,-4.283073249013376,4.9414762958542084,0.2522502125204484,11.099205514507796
2004,350700.0,214.3,99378.33355483266,28.955535553555357,9.395433466136456,2.2402237697613456,2.3716446289255404,34.75330747040684,4.5811233517349566,0.22798199796327323,-4.655199173381676,6.302985209039605,0.6318779760447114,10.358674285469275
2004,350800.0,209.0,63544.36246260818,31.575560578661847,9.39622779339552,2.2403083101591923,1.975038421978337,44.24073027844171,0.9650260431350676,0.33333333333333337,-4.50961419795849,5.830870741058,0.6311866668371254,11.119474348232508
2004,350900.0,155.9,71308.36456183821,27.841504504504503,9.39622779339552,2.2403083101591923,2.6513195032653605,36.59712135003578,0.5547135832570618,0.10249648882959661,-4.765230840995443,5.82600010738045,0.7199458665030095,9.363330941820609
2004,360100.0,557.0,257816.71932573622,72.27651502145922,8.111494979262352,2.093282188902749,1.4172904614888546,50.79085875964673,8.474919684340831,6.290544499663622,-4.155028251166756,3.01116808168383,-2.137223208525125,0.0
2004,360200.0,151.4,66107.67217920152,14.259386873920555,8.108671793341637,2.0929340807742935,1.258725225309786,52.808894180544655,7.314611453468949,0.9592216244935909,-4.659597767485967,3.9803334735882654,-0.8776038150109208,9.924534953690587
2004,360300.0,129.3,54664.594108131554,14.611007620660457,8.108671793341637,2.0929340807742935,0.8016922752313925,58.763531838939244,2.746658547084825,0.25081848953998115,-4.814932739264333,3.7030033781809433,0.09018433782112545,9.393079390415767
2004,360400.0,335.0,135465.6304595131,30.96893229166666,8.109119728207588,2.092989320708223,1.9429295209171755,49.52880364814537,10.696768216695695,1.207757841745192,-5.01125080904285,4.985602345820487,-0.18138999083629057,0.0
2004,360500.0,587.6,57815.029681052576,11.50214592274678,8.108671793341637,2.0929340807742935,2.6624743775954145,54.99999999999999,3.4051329055912007,0.5486677542142468,-4.563617980899129,3.692531314532707,-1.1702028168600012,9.968491484733276
2004,360600.0,86.0,28374.17739396508,8.251267123287672,8.108671793341637,2.0929340807742935,1.2762934659055623,46.38141920917086,3.3591014967945543,0.24144111848001434,-4.906960136157147,4.182050142641207,-0.38874074321575325,9.53383502938811
2004,360700.0,347.6,167551.04361686867,35.22253982300885,8.109119063615799,2.092989238752124,2.2134662336648514,32.586736118037855,13.80225729185836,0.5060722521137586,-5.481004441856656,5.728475087246572,-0.01745749925974855,11.515530683859025
2004,360800.0,213.3,68675.57461154823,21.4938856752268,8.108671793341637,2.0929340807742935,1.8661920640108247,32.48785308408136,4.934105504720294,0.25985213757634196,-5.380396097516646,5.5223090429509485,-0.19687169857538,10.75810600770186
2004,360900.0,241.6,75754.0620225717,25.620946902654868,8.109119728207588,2.092989320708223,2.0860860843985045,38.51245886679422,3.3631612994764675,0.2834332476924541,-5.323429876009711,5.5524426554709745,-0.2416334406280544,9.404623216333363
2004,361000.0,206.4,62896.958043050574,17.973257042253522,8.108671793341637,2.0929340807742935,1.2867647657728576,42.120482210953085,3.8091336076622073,0.40274371757960853,-5.342089112515685,4.941141043807124,-0.2930028694862739,9.797774039064581
2004,361100.0,291.4,108287.47031482944,26.294,8.109119728207588,2.092989320708223,2.5392026778319545,39.42653163107262,3.3945741411786767,0.1645435244161359,-5.53875928234922,5.748977502210011,-0.2393516965084395,9.932841137066514
2004,370100.0,810.6,862413.779008995,157.84455958549222,28.97794603258371,3.3665350590385836,1.3178773606537486,46.95432860644259,4.271711980331385,7.472495254880694,-3.6212324652360137,3.052609029708584,-1.2886668683604057,0.0
2004,370200.0,1158.6,1.2573609951232178e6,189.43005181347152,32.2508899115026,3.4735456370161892,2.0115425417432773,49.2774434719183,15.474181294426153,2.7593144764197395,-3.653142861294791,3.6817573780395234,-1.9072511320853396,0.0
2004,370300.0,477.6,693916.9624333921,105.21025641025642,25.4848796851933,3.2380853227760857,1.0628280881778118,64.73809059595762,3.493990312742929,1.1442203426588593,-3.674878726603467,3.1179499062782403,-0.7528207547655623,8.6609229695544
2004,370400.0,320.5,190502.6084322806,42.944539249146764,13.26042308211326,2.5847838908937524,1.174762426226135,61.3538375951203,1.2214278259054379,0.2534991371990468,-4.442819493222747,3.047883785426128,-1.6008449380160814,8.32438175469342
2004,370500.0,319.8,599661.4005558098,61.44746059544658,25.21651505231857,3.227499139082294,1.3250445439095375,73.32083295721515,4.685765124555159,1.857525584454002,-3.3708343021244187,4.01032336259927,-4.753670194306536,10.21977600559271
2004,370600.0,686.5,2.089021783826579e6,138.83469526727953,30.18257785663009,3.4072648657499474,1.1892719732432149,58.17673494662882,15.577127659574467,1.5975541881821838,-3.8413691589394086,3.4203117776854706,-1.4505982431207105,9.33659093422881
2004,370700.0,602.3,971472.056610496,106.62189905902481,30.73359813392162,3.425356457928523,1.6385817252519193,54.83749328070216,4.8865048543689324,0.7457238582260625,-4.379296933415324,4.183419336009141,-1.637641932807176,9.153266692623166
2004,370800.0,572.7,650255.9600038185,94.04095563139931,25.55277310162782,3.2407458470273127,2.4383390139716656,51.61682514335487,2.608173485457903,0.5532219867879845,-4.446337310166179,4.751864565138895,-1.982823127078853,9.79923680115877
2004,370900.0,426.5,451026.7932772206,62.896048109965626,23.08944332413375,3.139375514116651,1.8659576249053083,52.73797653358102,2.485970169020147,1.1360669151741067,-4.470929124404998,4.1976575285352915,-0.9097769924118462,8.595767713444957
2004,371000.0,362.2,991041.9559900952,86.14944491887276,25.03285051584244,3.2201889829323256,1.7650621604042214,61.09178140581477,13.136049376809167,0.9278553887032489,-3.361501664834458,3.7080493702216564,-1.9720015895494107,10.396775557610702
2004,371100.0,175.7,180091.25070748848,33.087030716723554,13.26206019259989,2.584907341663558,1.1614448099605805,49.280519882407546,4.258350178072962,1.1431831146605818,-4.439946129812977,3.780878372614605,-1.291195112650925,9.536713090533283
2004,371300.0,476.7,570712.1034503101,82.07692307692308,28.49287834390998,3.3496541733789034,1.3547030068383625,50.10934083099031,2.959009393680615,0.31491369798234553,-4.817611498720203,3.495028271255891,-1.091704204520594,9.52650516581523
2004,371400.0,341.1,784904.1481687498,58.65926558497011,25.31269418224692,3.231306016234742,2.1432962353106637,52.51128257388267,6.034346482718977,0.3919351902421263,-4.53948428973241,4.58751525074937,-3.1650033594037112,8.90264551858687
2004,371500.0,344.0,323381.8322588704,48.947863247863246,22.66478871628642,3.1208125623236143,1.9488213592627717,54.93373378267476,2.6867610471388628,0.5145026039367994,-4.751218192018833,4.535448185777624,-2.620918831312004,9.60614703145999
2004,371600.0,290.2,270864.3686050444,44.32167235494881,25.23619593530893,3.2282793105974954,1.981690886336151,57.753393011839435,9.399261992619927,0.6976687449173218,-4.421636922229001,5.277221403253302,-3.4929837772928636,9.48515618502088
2004,371700.0,332.7,234603.08839775305,31.188727583262168,22.94946222901344,3.133294503945018,1.9154208849138044,40.63304309731121,4.4460530851430535,0.16902655872100283,-5.643234050012441,4.776719645800135,-2.3084824482601296,9.621697171518923
